기준분기,상권구분,상권지역,서비스업종,분기매출,분기당_매출건수,주중_매출금액,주말_매출금액
1,전통시장,대림중앙 골목형상점가,부동산중개업,15991719,940,15991719,0
1,전통시장,남성사계시장(남성시장),시계및귀금속,129614538,526,84979370,44635168
1,전통시장,화곡중앙시장,가구,29635179,82,20458210,9176969
1,전통시장,남구로시장,가구,17974192,84,11154944,6819248
1,전통시장,문정동 로데오거리 상점가(문정동 로데오거리),시계및귀금속,9332025,102,9170664,161361
1,전통시장,성대전통시장(성대시장),시계및귀금속,10141191,70,4188752,5952439
1,관광특구,동대문패션타운 관광특구,시계및귀금속,757784641,1701,527697500,230087141
1,관광특구,종로?청계 관광특구,가전제품,2394671026,14541,2023324648,371346378
1,관광특구,명동 남대문 북창동 다동 무교동 관광특구,가전제품,511865784,2168,275156881,236708903
1,골목상권,신원동주민센터,시계및귀금속,294072212,332,265240777,28831435
1,골목상권,암사역 1번,시계및귀금속,37825907,182,35437331,2388576
1,골목상권,공릉역 2번,시계및귀금속,4215493,57,4196730,18763
1,골목상권,먹골역 5번,가구,185517654,698,107317824,78199830
1,골목상권,신림현대아파트,가구,59968773,303,21688527,38280246
1,골목상권,서강대역 1번,가전제품,289859,9,289859,0
1,골목상권,영신초등학교,가구,290902142,382,249543260,41358882
1,골목상권,방학역 1번,가구,23727273,48,20851240,2876033
1,골목상권,신림역 8번,가전제품,4025617048,1818,2503660503,1521956545
1,골목상권,중곡3동주민센터,가구,160749329,518,118111796,42637533
1,골목상권,가산초등학교(세일중학교),가구,695073637,1117,323139985,371933652
1,골목상권,포이초등학교(개포목련어린이공원),가구,1007493642,795,277246039,730247603
1,골목상권,금천금빛공원(은행나무사거리서측),가구,55787140,177,23592018,32195122
1,골목상권,개봉1동주민센터,가전제품,13224377,122,10786704,2437673
1,골목상권,서초소방서,가구,276000000,129,131744661,144255339
1,골목상권,구립대학경로당(관악산샘말공원),부동산중개업,182096,19,182096,0
1,골목상권,방학역 1번,시계및귀금속,37819399,69,30747585,7071814
1,골목상권,방학초등학교,시계및귀금속,11982403,338,11606189,376214
1,골목상권,수락산역 4번,가구,13995842,17,2968815,11027027
1,골목상권,광산사거리,시계및귀금속,9675801,82,5546791,4129010
1,골목상권,종암아이파크2차,시계및귀금속,24328450,150,17319036,7009414
1,골목상권,광운대역 1번,시계및귀금속,16047017,98,11139038,4907979
1,골목상권,서울여자간호대학교,시계및귀금속,93750,10,93750,0
1,골목상권,중화역 4번,가구,18122969,125,4994389,13128580
1,골목상권,연천초등학교,시계및귀금속,22964115,93,8168130,14795985
1,골목상권,상월곡역 1번,가전제품,159858951,1067,61539708,98319243
1,골목상권,종암경찰서,시계및귀금속,58616481,228,24575256,34041225
1,골목상권,남가좌파출소,시계및귀금속,7415076,144,5370671,2044405
1,골목상권,내를건너서숲으로도서관,가전제품,690183,17,690183,0
1,골목상권,장안1동주민센터,가전제품,29304762,232,27432458,1872304
1,골목상권,면목동우체국,시계및귀금속,11841029,11,11841029,0
1,골목상권,이태원엔틱가구거리,가구,254111334,358,221360218,32751116
1,골목상권,황학코아루아파트,시계및귀금속,5738393,24,2544735,3193658
1,골목상권,신설동역 12번,가구,40000000,287,13205742,26794258
1,골목상권,구의역 4번,시계및귀금속,43951835,213,29888539,14063296
1,골목상권,길동주민센터(강동도서관),시계및귀금속,60562186,195,53341230,7220956
1,골목상권,경리단길남측,시계및귀금속,2465369,273,1438132,1027237
1,골목상권,암사동성당(효정하나플러스아파트),시계및귀금속,10184007,58,5305305,4878702
1,골목상권,자양4동주민센터,시계및귀금속,1577143,34,0,1577143
1,골목상권,동대문역 1번,가전제품,11128953,77,7142233,3986720
1,골목상권,명지대학교,시계및귀금속,3991116,87,1245974,2745142
1,골목상권,논현2동주민센터,시계및귀금속,2155185629,2425,567698789,1587486840
1,골목상권,구로4동주민센터,시계및귀금속,312012,6,312012,0
1,골목상권,푸른동산공원,시계및귀금속,39000000,26,39000000,0
1,골목상권,서울대입구역 8번,시계및귀금속,91324,9,91324,0
1,골목상권,양재역 8번(양재동우체국),부동산중개업,82000000,25,82000000,0
1,골목상권,관악구신사동주민센터,가전제품,12326936,142,8673001,3653935
1,골목상권,대동초등학교,가구,82474282,306,51241418,31232864
1,골목상권,사당역 10번,시계및귀금속,72681302,255,72575322,105980
1,골목상권,시흥4동주민센터(서울신흥초등학교),시계및귀금속,14871625,152,14646737,224888
1,골목상권,서강대학교,가전제품,450853921,1607,251263031,199590890
1,골목상권,성자초등학교,시계및귀금속,283844810,768,187821532,96023278
1,발달상권,포이사거리(삼호물산),가전제품,389985107,422,389985107,0
1,발달상권,강남역,시계및귀금속,563250480,4007,365275836,197974644
1,골목상권,서울지방병무청,가구,2157879,65,2157879,0
1,골목상권,신월3동주민센터,가전제품,19832335,413,11005443,8826892
1,발달상권,대치역,가전제품,4479584815,9377,2579532043,1900052772
1,발달상권,서울대입구역,가구,43302089,374,17964858,25337231
1,발달상권,천호역,시계및귀금속,695549399,1615,603305307,92244092
1,발달상권,선정릉역,시계및귀금속,34000000,10,34000000,0
1,발달상권,장안동사거리,시계및귀금속,18741316,1213,13197705,5543611
1,발달상권,명동역(명동재미로),시계및귀금속,350996864,448,82376815,268620049
1,발달상권,압구정역,시계및귀금속,3317462591,28269,1092884128,2224578463
1,발달상권,잠실새내역(신천),시계및귀금속,153694580,1207,114035004,39659576
1,발달상권,홍제역,가구,69686096,214,38717757,30968339
1,발달상권,종로4가,시계및귀금속,16170698151,18888,12252425446,3918272705
1,발달상권,아차산역,가구,1800111166,1340,1645835022,154276144
1,발달상권,구삼강변맛길,가구,45000000,148,29851239,15148761
1,발달상권,성수대교남단,가구,443881592,263,252916284,190965308
1,발달상권,용산전자상가(용산역),가구,23043414,93,10035035,13008379
1,발달상권,상수역(홍대),부동산중개업,492063935,33641,383123151,108940784
1,발달상권,목동신시가지,시계및귀금속,306886926,3028,162187233,144699693
1,발달상권,종각역,시계및귀금속,1125855816,5332,649158367,476697449
1,발달상권,목동사거리,가구,118530105,520,87524812,31005293
1,발달상권,문래역(문래로데오거리),시계및귀금속,453896935,2930,425750462,28146473
1,발달상권,코엑스,가구,8755158344,4229,5553649689,3201508655
1,발달상권,강남구청역,가구,1081878769,2124,707611254,374267515
1,발달상권,신논현역,시계및귀금속,6890003,230,6890003,0
1,발달상권,학동사거리,시계및귀금속,400451923,398,96734628,303717295
1,전통시장,청량리수산시장,가구,261907374,480,136368312,125539062
1,전통시장,영림시장,시계및귀금속,34517652,125,13926568,20591084
1,전통시장,공릉동 도깨비시장,시계및귀금속,53097448,113,45967353,7130095
1,전통시장,창동신창시장,시계및귀금속,55823474,258,32412930,23410544
1,전통시장,우이골목시장(우이시장),가구,3162779,48,3162779,0
1,발달상권,문정역,가구,3122372338,919,2667942804,454429534
1,발달상권,서울세관,가구,688596331,289,429509083,259087248
1,발달상권,구로구청,가전제품,108000000,375,62904886,45095114
1,전통시장,남대문시장(자유상가),시계및귀금속,2665649553,14636,2279915768,385733785
1,전통시장,우림시장,시계및귀금속,23058333,151,21866658,1191675
1,전통시장,"솔샘시장(미아6,7동골목시장)",시계및귀금속,153267135,661,124891491,28375644
1,전통시장,청량리전통시장,시계및귀금속,2588979,52,2474197,114782
1,전통시장,동묘시장(동묘벼룩시장),시계및귀금속,3023806,66,2124161,899645
1,전통시장,뚝섬역상점가,시계및귀금속,86323091,81,82219623,4103468
1,전통시장,고덕 골목형상점가,시계및귀금속,6563549,150,6563549,0
1,전통시장,대림상가(청계상가),가전제품,1225155104,7288,1143467975,81687129
1,전통시장,신당 미래유산 먹거리 골목형상점가,시계및귀금속,2060372,44,2060372,0
1,전통시장,금남시장,시계및귀금속,93016145,259,91305812,1710333
1,전통시장,홍대 걷고싶은 거리,시계및귀금속,115470347,1081,59832662,55637685
1,전통시장,마천중앙시장,가전제품,17093341,321,15806874,1286467
1,전통시장,고척근린시장,시계및귀금속,38295214,71,28603689,9691525
1,전통시장,석촌시장,시계및귀금속,52178571,107,30334821,21843750
1,전통시장,남대문시장(자유상가),가구,126087945,152,126087945,0
1,전통시장,숭인시장,시계및귀금속,6574604,140,6524339,50265
1,전통시장,신림중앙시장(조원동 펭귄시장),시계및귀금속,44838421,54,18770198,26068223
1,관광특구,동대문패션타운 관광특구,가전제품,9033328,210,9033328,0
1,관광특구,강남 마이스 관광특구,가구,8755158344,4229,5553649689,3201508655
1,골목상권,방배초등학교,시계및귀금속,7042683,124,3104530,3938153
1,골목상권,영신여고,시계및귀금속,117916,24,117916,0
1,골목상권,창2동주민센터,시계및귀금속,2007251,12,778675,1228576
1,골목상권,가산동우체국,시계및귀금속,29389651,104,27667076,1722575
1,골목상권,문성초등학교,가구,96259345,335,53421090,42838255
1,골목상권,아차산역 1번,가전제품,56492877,257,40907894,15584983
1,골목상권,등촌1동주민센터,가구,1191330723,3024,827968713,363362010
1,골목상권,남구로역 5번,시계및귀금속,130601846,252,57671707,72930139
1,골목상권,면목동우체국,가전제품,29881144,609,19477258,10403886
1,골목상권,푸른들청소년도서관,시계및귀금속,10138910,36,10138910,0
1,골목상권,삼성산자연공원(서울금천초등학교),가구,10692326,75,9610364,1081962
1,골목상권,구산역 1번,가구,205867382,207,116341888,89525494
1,골목상권,금천구립가산도서관,시계및귀금속,381779,19,381779,0
1,골목상권,도봉구보건소,시계및귀금속,25449442,379,23857532,1591910
1,골목상권,상계제일중학교,가전제품,9117990,49,4858348,4259642
1,골목상권,중화역 4번,시계및귀금속,46526527,108,41254475,5272052
1,골목상권,수락산역 4번,가전제품,117000000,333,65925778,51074222
1,골목상권,갈현건영아파트,시계및귀금속,6175289,340,6033719,141570
1,골목상권,홍릉시장,가전제품,1859090909,2272,1463636364,395454545
1,골목상권,상봉역 4번,부동산중개업,1025641,21,1025641,0
1,골목상권,KB국민은행 망원동지점,가구,34701793,86,24791099,9910694
1,골목상권,신월1동주민센터,가구,15395601,60,8797487,6598114
1,골목상권,공항시장역 1번,시계및귀금속,54992398,199,38549730,16442668
1,골목상권,황학동벼룩시장,가전제품,106664735,519,82443804,24220931
1,골목상권,둔촌동역 1번(한산중학교),시계및귀금속,2002142,176,1827046,175096
1,골목상권,푸른들청소년도서관,가구,12535402,28,2437439,10097963
1,골목상권,화곡2동주민센터,가구,19367707,40,17714373,1653334
1,골목상권,해방촌예술마을,가전제품,14448625,387,4034984,10413641
1,골목상권,태릉시장 특화거리,가전제품,32355991,258,11157814,21198177
1,골목상권,관악구 중앙길,가구,2132701,21,2132701,0
1,골목상권,구반포역,가구,38012658,292,38012658,0
1,골목상권,영등포역 2번,부동산중개업,12448598,1496,8074767,4373831
1,골목상권,자양동우체국,시계및귀금속,9795776,56,7934568,1861208
1,골목상권,구로디지털단지역 4번,가구,16039953,106,11508298,4531655
1,골목상권,한성백제역 3번,가구,26912971,13,26912971,0
1,골목상권,봉천역 4번(봉천110안전센터),가구,115089102,381,115089102,0
1,골목상권,방배역 3번,가구,78612928,77,78612928,0
1,골목상권,원신초등학교(구세군관악영문교회),가구,32213317,87,27820592,4392725
1,골목상권,삼성산자연공원(서울금천초등학교),시계및귀금속,56568502,196,43172963,13395539
1,골목상권,동대문역 1번,시계및귀금속,3161382,28,3161382,0
1,골목상권,서문여고,가구,22087890,488,22087890,0
1,골목상권,신정네거리역 2번,가구,65338471,165,56857693,8480778
1,골목상권,노량진초등학교,가구,28658309,84,27077888,1580421
1,골목상권,NH농협은행 상도동지점,시계및귀금속,29483613,188,21181874,8301739
1,골목상권,벌말어린이공원,시계및귀금속,15923133,238,15528018,395115
1,골목상권,오류2동버들시장,가구,26666449,168,12449951,14216498
1,발달상권,포스코사거리,시계및귀금속,100330162,134,0,100330162
1,발달상권,군자역,가구,4961562094,5685,2832806320,2128755774
1,골목상권,강동구립성내도서관,시계및귀금속,201888,5,201888,0
1,발달상권,양재역,시계및귀금속,167302447,831,153266656,14035791
1,발달상권,오금역,시계및귀금속,9109199,41,9109199,0
1,발달상권,합정역,시계및귀금속,325507518,1168,261054489,64453029
1,발달상권,연신내역,시계및귀금속,61035243,487,38336996,22698247
1,발달상권,한성대입구역,가구,175714940,205,156327767,19387173
1,발달상권,본서부병원,시계및귀금속,10907889,79,9872190,1035699
1,발달상권,한성대입구역,시계및귀금속,10177286,297,9751988,425298
1,발달상권,대학로(혜화역),가전제품,465790132,1529,309489823,156300309
1,발달상권,신당역,가구,145286289,182,145286289,0
1,발달상권,홍대입구역(홍대),가구,1212000000,1513,503543336,708456664
1,발달상권,도산공원교차로,가구,1197518286,979,488149816,709368470
1,발달상권,신정네거리역,시계및귀금속,80251322,371,66773056,13478266
1,발달상권,"강남구청(청담역_8번, 강남세무서)",가전제품,81637122,751,81637122,0
1,발달상권,상봉역,시계및귀금속,607794852,774,534102733,73692119
1,발달상권,서촌(경복궁역),가전제품,45449567,321,39567858,5881709
1,발달상권,을지로3가역,가구,1174172421,9150,1016843349,157329072
1,발달상권,성수역,가전제품,42000000,74,26243021,15756979
1,발달상권,논현역,시계및귀금속,22907359,98,14132962,8774397
1,발달상권,선릉역,시계및귀금속,9688909,19,9688909,0
1,발달상권,신대방삼거리역,시계및귀금속,10066555,299,4775374,5291181
1,발달상권,강남역,가구,177064412,386,176616587,447825
1,발달상권,목동신시가지,가구,1335432366,728,1091054002,244378364
1,전통시장,영등포역지하도상점가,시계및귀금속,1276888470,2173,1053417469,223471001
1,전통시장,비단길현대시장(현대시장),시계및귀금속,75188844,225,63171691,12017153
1,전통시장,영천시장,시계및귀금속,12672759,156,8444525,4228234
1,전통시장,"남부골목시장(남부화곡시장, 남부시장)",시계및귀금속,69058718,247,64440819,4617899
1,발달상권,"총신대입구역(이수, 총신대)",가전제품,518628816,1779,326903973,191724843
1,골목상권,체부동홍종문가옥,시계및귀금속,134783841,385,124090909,10692932
1,발달상권,석촌역(석촌호수),시계및귀금속,11087813,91,10937222,150591
1,발달상권,대림3동사거리,가구,173762988,88,173762988,0
1,발달상권,가산디지털단지,시계및귀금속,57626057,707,57626057,0
1,발달상권,서래마을카페거리(서래마을),시계및귀금속,12284184,117,7260156,5024028
1,전통시장,관악중부시장,시계및귀금속,30539505,179,28314317,2225188
1,전통시장,제일시장,시계및귀금속,441093613,2423,262912374,178181239
1,전통시장,남대문시장(자유상가),가전제품,215258553,458,103294135,111964418
1,전통시장,신월3동 골목시장,가전제품,29554139,284,18409173,11144966
1,전통시장,광장시장(광장전통시장),시계및귀금속,469971913,920,422797138,47174775
1,전통시장,망원월드컵시장,가구,39126582,105,32731046,6395536
1,전통시장,"이화여대 3,5,7길 상점가",시계및귀금속,84000000,2250,49530121,34469879
1,전통시장,성동용답상가시장,시계및귀금속,58136401,329,40181224,17955177
1,전통시장,목동깨비시장(목3동시장),가구,74709961,326,46264562,28445399
1,전통시장,종로신진시장,시계및귀금속,80511952,548,68749596,11762356
1,전통시장,망원시장,시계및귀금속,93634585,138,79631723,14002862
1,전통시장,"동원전통종합시장(동원시장, 동원전통시장 상점가)",가구,159129047,627,121984867,37144180
1,전통시장,화곡본동시장,가구,3048791,20,3048791,0
1,전통시장,강남터미널지하도상점가2구역,가구,142925743,1997,79405654,63520089
1,전통시장,공덕시장,시계및귀금속,6213922,163,5969440,244482
1,전통시장,관악신사시장,가구,14443390,171,0,14443390
1,전통시장,낙원시장(낙원지하시장(대일상가)),가전제품,1625482062,10542,1332681277,292800785
1,전통시장,월정로시장,가구,22137931,78,14405173,7732758
1,전통시장,도곡시장,가구,35283162,136,25598916,9684246
1,전통시장,석촌시장,가구,1523237,16,481022,1042215
1,관광특구,강남 마이스 관광특구,가전제품,1246364675,5307,771093180,475271495
1,골목상권,만리재,시계및귀금속,7038039,66,3409199,3628840
1,골목상권,시흥동 은행나무사거리,시계및귀금속,6345078,67,6345078,0
1,골목상권,신월3동주민센터,시계및귀금속,24735235,135,24735235,0
1,골목상권,청량초등학교,가구,41257122,433,16335958,24921164
1,골목상권,영서중학교,시계및귀금속,12604654,36,9464547,3140107
1,골목상권,포이초등학교(개포목련어린이공원),가전제품,200238216,861,200238216,0
1,골목상권,수락산디자인거리,시계및귀금속,2311929,60,2293653,18276
1,골목상권,방학역 1번,가전제품,2104741440,8118,1733375231,371366209
1,골목상권,상계역,시계및귀금속,1153846,38,1153846,0
1,골목상권,홍은종합사회복지관,시계및귀금속,58773059,264,50479050,8294009
1,골목상권,수유동우체국,가구,18839635,179,15560585,3279050
1,골목상권,창2동주민센터,가구,5219542,21,5219542,0
1,골목상권,먹골역 5번,시계및귀금속,48546333,189,37787197,10759136
1,골목상권,상봉역 4번,가구,173097931,298,109625846,63472085
1,골목상권,모래내우체국,시계및귀금속,6907702,106,5144033,1763669
1,골목상권,상월곡역 1번,시계및귀금속,315434,15,315434,0
1,골목상권,신내1동주민센터,시계및귀금속,13295404,180,13235515,59889
1,골목상권,러스크서울병원,시계및귀금속,14630878,60,14630878,0
1,골목상권,등촌3동주민센터,시계및귀금속,47317104,425,40112291,7204813
1,골목상권,충정로역 7번,가구,78619881,101,66124072,12495809
1,골목상권,공항시장역 1번,가구,64640445,187,51105623,13534822
1,골목상권,뜸부기어린이공원,시계및귀금속,74368375,104,73722678,645697
1,골목상권,화곡역 4번,시계및귀금속,51671245,110,36402914,15268331
1,골목상권,목동보건지소,시계및귀금속,11911833,105,9992266,1919567
1,골목상권,대흥역 2번,시계및귀금속,232635531,478,223068553,9566978
1,골목상권,해오름공원,시계및귀금속,10590054,144,4160219,6429835
1,골목상권,응암정보도서관,시계및귀금속,83666927,174,66917659,16749268
1,골목상권,강서고등학교,시계및귀금속,16534318,59,16534318,0
1,골목상권,신당역 3번,가구,377049156,983,199619076,177430080
1,골목상권,모래내우체국,가전제품,4462361535,2607,3290830820,1171530715
1,골목상권,창신역 1번,시계및귀금속,12742043,22,12742043,0
1,골목상권,아현역 2번,가전제품,5592506,443,4232453,1360053
1,골목상권,대청초등학교,시계및귀금속,67792794,249,41978248,25814546
1,골목상권,장승배기역 5번,가구,18000000,84,6655860,11344140
1,골목상권,신대방역 3번,부동산중개업,475095,70,475095,0
1,골목상권,덕의초등학교,시계및귀금속,986322,46,811181,175141
1,골목상권,마천1치안센터,가전제품,10812848,58,10812848,0
1,골목상권,평창동서측,시계및귀금속,23095958,13,23095958,0
1,발달상권,압구정역,가전제품,3946270,6,3946270,0
1,발달상권,장한평역(장한평),시계및귀금속,22010400,149,20939970,1070430
1,발달상권,장지역(가든파이브),가구,3079160921,2849,1332158170,1747002751
1,골목상권,사근동살곶이상점가,시계및귀금속,6753768,387,6226130,527638
1,발달상권,금호역,시계및귀금속,37111924,281,19767835,17344089
1,발달상권,청담사거리(청담동명품거리),시계및귀금속,3360046528,3611,2220045272,1140001256
1,발달상권,서교동(홍대),시계및귀금속,12008314,131,7349519,4658795
1,발달상권,학동역,가구,11698027616,18568,7557271842,4140755774
1,골목상권,쌍문2동우체국,가구,50038760,420,28228069,21810691
1,골목상권,솔숲어린이공원,가구,1074039,24,929457,144582
1,발달상권,미아사거리,시계및귀금속,277149031,1849,123139097,154009934
1,발달상권,석촌역(석촌호수),가구,699291696,638,467774018,231517678
1,발달상권,공릉역,가전제품,1287983644,3461,809750358,478233286
1,발달상권,성북구청,가전제품,51729865,748,34493136,17236729
1,발달상권,성신여대,시계및귀금속,119225747,1095,61605939,57619808
1,골목상권,시립서북병원,시계및귀금속,432082,99,432082,0
1,발달상권,본서부병원,가전제품,1810812509,5304,1340272508,470540001
1,골목상권,4.19민주묘지역 2번,시계및귀금속,59059569,350,55911280,3148289
1,골목상권,은평구청,가구,9756015,20,0,9756015
1,골목상권,길음역 8번,가구,5998800,15,0,5998800
1,발달상권,압구정로데오역(압구정로데오),시계및귀금속,2680380771,3064,1510226201,1170154570
1,발달상권,강변역(테크노마트),가전제품,6438282112,19335,4492551398,1945730714
1,발달상권,강변역(테크노마트),가구,1401266661,1827,616952415,784314246
1,발달상권,강변역(테크노마트),시계및귀금속,333172692,3276,266297851,66874841
1,발달상권,노량진역(노량진),가구,832632794,960,387034642,445598152
1,골목상권,서울역 15번,가구,13599552,108,4088912,9510640
1,발달상권,신용산역(용산역),시계및귀금속,73606695,272,40994930,32611765
1,골목상권,쌍문역1번(쌍리단길),시계및귀금속,180791,51,158192,22599
1,골목상권,강동역 4번(강풀만화거리),가전제품,14208654,70,14208654,0
1,발달상권,서대문역,시계및귀금속,12248029,233,10340888,1907141
1,발달상권,청량리역(청량리),시계및귀금속,21226049,180,15853017,5373032
1,전통시장,"수유전통시장(수유시장, 수유골목시장)",시계및귀금속,182763979,335,148539071,34224908
1,골목상권,해방촌 남동측,시계및귀금속,32258696,84,32079348,179348
1,발달상권,왕십리역(왕십리),시계및귀금속,504649530,5028,420910986,83738544
1,골목상권,먹골역 5번,가전제품,1094607,111,1094607,0
1,발달상권,건대입구역(건대),시계및귀금속,500129341,3718,301816161,198313180
1,골목상권,숭곡초등학교,가전제품,1225806,8,1225806,0
1,발달상권,인사동,가전제품,28816468,167,28566253,250215
1,발달상권,신당역,가전제품,3987342,80,3987342,0
1,발달상권,암사역,시계및귀금속,3276532,80,2534930,741602
1,발달상권,신정네거리역,가구,1637390279,1318,761235238,876155041
1,발달상권,서울남부지방법원,가전제품,272664074,352,170015191,102648883
1,발달상권,어린이대공원역,시계및귀금속,10226788,75,7923132,2303656
1,발달상권,코엑스,가전제품,1191680677,4917,732033181,459647496
1,발달상권,상수역(홍대),가구,145537928,78,99177679,46360249
1,발달상권,고속터미널(고속터미널역),시계및귀금속,8957173195,19103,7728131077,1229042118
1,발달상권,목동역 8번출구,시계및귀금속,426284460,1224,307338261,118946199
1,발달상권,개나리아파트,가구,1043726939,411,495793840,547933099
1,발달상권,여의도역(여의도),가전제품,3044036,6,3044036,0
1,발달상권,방이동먹자골목,시계및귀금속,1524000000,277,1524000000,0
1,발달상권,경찰병원역,시계및귀금속,3895245,116,2257754,1637491
1,발달상권,역삼역,가구,333996821,4137,147366951,186629870
1,발달상권,영등포역(영등포),가전제품,472434076,1792,293193283,179240793
1,발달상권,오금역,가구,9129641,15,7100832,2028809
1,발달상권,뱅뱅사거리,시계및귀금속,62010957,142,24275102,37735855
1,발달상권,신용산역(용산역),가전제품,6365389347,18112,3369713653,2995675694
1,발달상권,한티역,시계및귀금속,3049187,16,3049187,0
1,발달상권,대치사거리,가구,2130121895,5039,1097286702,1032835193
1,발달상권,학동역,시계및귀금속,15000000,177,10028015,4971985
1,발달상권,당산2동(영등포우체국),가전제품,2976190,74,2976190,0
1,골목상권,아차산역 5번,가구,1935247152,2373,823801330,1111445822
1,골목상권,방학중학교,시계및귀금속,25178948,30,25178948,0
1,전통시장,종로4가지하쇼핑센터,시계및귀금속,21602,4,21602,0
1,전통시장,우림골목시장,가전제품,15875455,206,10034407,5841048
1,골목상권,은평세무서,가전제품,260744723,5472,236144347,24600376
1,전통시장,창동골목시장,시계및귀금속,57837861,130,45425983,12411878
1,전통시장,대조시장,시계및귀금속,16567216,33,16567216,0
1,발달상권,길동역,가전제품,13281318,132,13281318,0
1,발달상권,선릉역,가구,544659157,22741,473863226,70795931
1,골목상권,보문역 4번,가구,91828543,291,57015610,34812933
1,발달상권,석촌고분역,시계및귀금속,2457480,49,2249220,208260
1,발달상권,선정릉역,가구,13614825,45,13614825,0
1,발달상권,삼성중앙역,가구,2882937592,938,942052962,1940884630
1,발달상권,보라매역,시계및귀금속,399495,57,399495,0
1,골목상권,송파나루역 2번,시계및귀금속,19992559,127,19959138,33421
1,발달상권,신정네거리역,가전제품,6213570,321,2356871,3856699
1,전통시장,난곡 골목형상점가,시계및귀금속,10301385,10,10301385,0
1,전통시장,관악중부시장,가구,72956608,98,17037407,55919201
1,골목상권,남구로역 2번,가전제품,3425915,34,3425915,0
1,전통시장,목사랑시장(목4동시장),시계및귀금속,7630240,193,5577968,2052272
1,전통시장,"중곡제일시장(중곡제일골목시장, 광성시장)",시계및귀금속,52514019,198,41201523,11312496
1,전통시장,"황학시장(서울중앙시장, 신중앙시장)",가구,93365318,236,93365318,0
1,전통시장,백학시장,가구,150668,22,150668,0
1,전통시장,영등포유통상가,가전제품,284782253,958,189487266,95294987
1,전통시장,노룬산시장(노룬산골목시장),시계및귀금속,86757260,178,72927295,13829965
1,발달상권,명일역,시계및귀금속,94236055,417,56087442,38148613
1,전통시장,수일시장,시계및귀금속,20900123,133,18406574,2493549
1,전통시장,방이시장,시계및귀금속,33633476,252,25506985,8126491
1,발달상권,동대문역,시계및귀금속,3267760,8,3267760,0
1,골목상권,장훈고등학교,시계및귀금속,5414938,31,4823652,591286
1,전통시장,사당시장,가전제품,1443464712,876,1137387122,306077590
1,골목상권,성원중학교,가전제품,147651119,217,144862326,2788793
1,전통시장,서서울 골목형상점가,가전제품,72695966,344,36470974,36224992
1,골목상권,석촌고분역 1번,가구,959807951,441,959807951,0
1,골목상권,동교초등학교,시계및귀금속,28437752,211,28437752,0
1,골목상권,KB국민은행 망원동지점,시계및귀금속,43651867,184,20799970,22851897
1,골목상권,성원중학교,시계및귀금속,56595730,240,43602636,12993094
1,발달상권,화곡역,가전제품,253943669,2295,225137404,28806265
1,골목상권,석촌역 6번,시계및귀금속,14035485,123,10266130,3769355
1,골목상권,광진초등학교,가전제품,27393,5,27393,0
1,발달상권,논현역 5번,가구,2076000000,1749,646163115,1429836885
1,골목상권,금호삼성래미안아파트,시계및귀금속,17572586,15,17572586,0
1,골목상권,마천역(마천초등학교),가구,95920937,474,88174711,7746226
1,골목상권,시흥초등학교(시흥1동우체국),시계및귀금속,9941402,35,9941402,0
1,골목상권,구로4동주민센터,가전제품,139442140,2827,122579684,16862456
1,골목상권,성원중학교,가구,78870969,535,60601424,18269545
1,골목상권,우장산역 4번,시계및귀금속,8510320,255,7742028,768292
1,발달상권,포스코사거리,가전제품,3891000000,115028,3741529545,149470455
1,골목상권,성신여대운정그린캠퍼스,가구,1097562860,3316,691605298,405957562
1,골목상권,개봉1동주민센터,가구,50975117,182,18605161,32369956
1,골목상권,방배아이파크아파트,가구,2686147285,5150,2019601036,666546249
1,골목상권,암사역 2번(서울강동초등학교),가전제품,2340262816,1392,1607758343,732504473
1,골목상권,묘곡초등학교(고덕아이파크아파트),시계및귀금속,3501856,109,3138969,362887
1,발달상권,은마아파트,가구,9665587,90,7497605,2167982
1,골목상권,신월1파출소,시계및귀금속,5746269,22,5746269,0
1,골목상권,상계2동주민센터,가구,46261459,115,40225694,6035765
1,골목상권,굽은다리역 4번,시계및귀금속,5850768,103,5184224,666544
1,골목상권,금동어린이공원,시계및귀금속,10610738,21,10610738,0
1,골목상권,신방화역 2번,시계및귀금속,213406820,456,182720289,30686531
1,골목상권,신월2동주민센터,시계및귀금속,28096071,832,20072399,8023672
1,전통시장,"동원전통종합시장(동원시장, 동원전통시장 상점가)",시계및귀금속,63828923,211,53041040,10787883
1,골목상권,경춘선숲길 우측,시계및귀금속,29655386,109,24811984,4843402
1,골목상권,해오름공원,가구,34288695,264,19518181,14770514
1,골목상권,그라운드 고척,시계및귀금속,14840734,28,2823359,12017375
1,전통시장,월정로시장,시계및귀금속,11335313,27,11335313,0
1,골목상권,먹골역 1번,가구,543642151,581,252354351,291287800
1,골목상권,망우본동주민센터,시계및귀금속,95733577,236,73262528,22471049
1,골목상권,석관중앙교회,가구,27079866,203,12652624,14427242
1,골목상권,역촌노인복지관,시계및귀금속,3263071,12,3263071,0
1,골목상권,대림역 5번,시계및귀금속,26684239,70,18439674,8244565
1,골목상권,망우역 1번,가전제품,4915419496,9687,2459907807,2455511689
1,골목상권,장안중학교,시계및귀금속,77870967,146,34957600,42913367
1,골목상권,응암동우체국,가구,85457783,231,63912997,21544786
1,전통시장,남부종합시장,시계및귀금속,3707016,30,3707016,0
